longitude,latitude,elevation,slope
-106.9583319,40.45833465,2146.0968,568.1472
-106.9166652,40.45833465,2141.22,719.9376
-106.8749985,40.45833465,2389.0224,555.0408
-106.8333319,40.45833465,2157.0696,639.1656
-106.7916652,40.45833465,2300.0208,637.032
-106.7499985,40.45833465,2958.084,760.7808
-106.7083319,40.45833465,3066.288,537.0576
-106.6666652,40.45833465,3055.0104,445.008
-106.6249985,40.45833465,2866.0344,535.8384
-106.5833319,40.45833465,2691.0792,572.1096
-106.5416652,40.45833465,2611.2216,555.9552
-106.4999985,40.45833465,2740.152,730.9104
-106.4583318,40.45833465,2565.1968,607.1616
-106.4166652,40.45833465,2622.1944,743.1024
-106.3749985,40.45833465,2645.0544,898.2456
-106.3333318,40.45833465,2773.9848,418.1856
-106.2916652,40.45833465,2690.1648,290.7792
-106.2499985,40.45833465,2723.9976,70.104
-106.2083318,40.45833465,2620.0608,542.2392
-106.1666652,40.45833465,2644.14,580.9488
-106.1249985,40.45833465,2702.052,804.9768
-106.0833318,40.45833465,2872.1304,883.92
-106.0416651,40.45833465,2996.184,822.0456
-105.9999985,40.45833465,2900.172,683.9712
-105.9583318,40.45833465,3198.2664,135.9408
-105.9166651,40.45833465,3376.2696,-180.7464
-105.8749985,40.45833465,3357.0672,-347.1672
-105.8333318,40.45833465,3125.1144,-525.78
-105.7916651,40.45833465,3408.2736,-213.0552
-105.7499985,40.45833465,3272.028,-431.9016
-105.7083318,40.45833465,3416.1984,-690.0672
-105.6666651,40.45833465,3624.072,-932.0784
-105.6249984,40.45833465,3387.2424,-1345.0824
-105.5833318,40.45833465,3306.1656,-1191.1584
-105.5416651,40.45833465,2780.9952,-1602.3336
-105.4999984,40.45833465,2593.2384,-1828.1904
-105.4583318,40.45833465,2342.9976,-1837.944
-105.4166651,40.45833465,2198.2176,-1604.1624
-105.3749984,40.45833465,2407.0056,-1909.2672
-105.3333318,40.45833465,2212.2384,-1808.988
-105.2916651,40.45833465,2011.9848,-1967.1792
-105.2499984,40.45833465,1940.052,-2179.9296
-105.2083317,40.45833465,1651.1016,-1949.196
-105.1666651,40.45833465,1709.0136,-1875.1296
-105.1249984,40.45833465,1595.9328,-1345.9968
-105.0833317,40.45833465,1548.0792,-1160.0688
-105.0416651,40.45833465,1519.1232,-915.0096
-104.9999984,40.45833465,1520.952,-772.0584
-104.9583317,40.45833465,1499.0064,-976.884
-104.9166651,40.45833465,1463.04,-800.1
-104.8749984,40.45833465,1449.0192,-580.9488
-104.8333317,40.45833465,1444.1424,-474.8784
-104.791665,40.45833465,1438.0464,-203.9112
-104.7499984,40.45833465,1431.036,-247.8024
-104.7083317,40.45833465,1434.9984,-164.8968
-104.666665,40.45833465,1433.1696,-131.064
-104.6249984,40.45833465,1427.988,-74.9808
-104.5833317,40.45833465,1426.1592,-96.012
-104.541665,40.45833465,1430.1216,-92.0496
-104.4999984,40.45833465,1412.1384,-45.1104
-104.4583317,40.45833465,1431.036,-36.8808
-104.416665,40.45833465,1465.1736,-13.1064
-104.3749983,40.45833465,1447.1904,48.1584
-104.3333317,40.45833465,1461.2112,-7.9248
-104.291665,40.45833465,1431.036,-12.8016
-104.2499983,40.45833465,1417.0152,11.8872
-104.2083317,40.45833465,1444.1424,9.144
-104.166665,40.45833465,1424.94,-5.1816
-104.1249983,40.45833465,1406.9568,-21.9456
-104.0833317,40.45833465,1417.9296,-6.096
-104.041665,40.45833465,1412.1384,-35.052
-103.9999983,40.45833465,1431.036,-88.0872
-103.9583316,40.45833465,1486.2048,-89.0016
-103.916665,40.45833465,1423.1112,-143.256
-103.8749983,40.45833465,1422.1968,-143.8656
-103.8333316,40.45833465,1445.0568,-154.8384
-103.791665,40.45833465,1437.132,-209.0928
-103.7499983,40.45833465,1420.9776,-187.7568
-103.7083316,40.45833465,1408.176,-157.8864
-103.666665,40.45833465,1406.0424,-153.0096
-103.6249983,40.45833465,1395.984,-108.204
-103.5833316,40.45833465,1377.0864,-93.8784
-103.5416649,40.45833465,1358.1888,-116.1288
-103.4999983,40.45833465,1317.9552,-21.0312
-103.4583316,40.45833465,1287.1704,-48.1584
-103.4166649,40.45833465,1262.1768,-75.8952
-103.3749983,40.45833465,1235.0496,-96.012
-103.3333316,40.45833465,1237.1832,-107.8992
-103.2916649,40.45833465,1249.0704,-106.9848
-103.2499983,40.45833465,1264.92,-121.92
-103.2083316,40.45833465,1303.9344,-124.0536
-103.1666649,40.45833465,1337.1576,-114.9096
-103.1249982,40.45833465,1370.076,-106.0704
-103.0833316,40.45833465,1402.08,-73.7616
-103.0416649,40.45833465,1374.0384,-56.9976
-102.9999982,40.45833465,1369.1616,-45.1104
-102.9583316,40.45833465,1341.12,-28.0416
-102.9166649,40.45833465,1313.0784,-42.9768
-102.8749982,40.45833465,1301.1912,-60.0456
-102.8333316,40.45833465,1284.1224,-91.7448
-102.7916649,40.45833465,1271.9304,-131.9784
-102.7499982,40.45833465,1262.1768,-178.0032
-102.7083315,40.45833465,1252.1184,-212.1408
-102.6666649,40.45833465,1244.1936,-246.888
-102.6249982,40.45833465,1230.1728,-245.0592
-102.5833315,40.45833465,1217.0664,-245.0592
-102.5416649,40.45833465,1207.008,-227.076
-102.4999982,40.45833465,1194.2064,-214.884
-102.4583315,40.45833465,1189.0248,-204.216
-102.4166649,40.45833465,1173.1752,-198.12
-102.3749982,40.45833465,1171.956,-214.884
-102.3333315,40.45833465,1159.1544,-219.1512
-102.2916648,40.45833465,1157.9352,-217.932
-102.2499982,40.45833465,1155.192,-217.0176
-102.2083315,40.45833465,1128.9792,-213.0552
-102.1666648,40.45833465,1124.1024,-224.028
-102.1249982,40.45833465,1114.044,-217.932
-102.0833315,40.45833465,1098.1944,-206.0448
-102.0416648,40.45833465,1096.9752,-196.9008
-101.9999982,40.45833465,1086.0024,-193.2432
-101.9583315,40.45833465,1057.0464,-204.8256
-101.9166648,40.45833465,1043.0256,-183.1848
-109.1249987,40.50000132,1799.2344,494.9952
-109.0833321,40.50000132,2234.184,499.872
-109.0416654,40.50000132,1990.9536,457.8096
-108.9999987,40.50000132,1662.9888,523.0368
-108.958332,40.50000132,1754.124,578.8152
-108.9166654,40.50000132,1766.0112,384.048
-108.8749987,40.50000132,2047.0368,166.116
-108.833332,40.50000132,2029.0536,123.1392
-108.7916654,40.50000132,2036.9784,532.1808
-108.7499987,40.50000132,2114.0928,274.0152
-108.708332,40.50000132,2168.0424,2.7432
-108.6666654,40.50000132,2178.1008,-404.1648
-108.6249987,40.50000132,2179.0152,-103.9368
-108.583332,40.50000132,2226.2592,231.0384
-108.5416653,40.50000132,2200.0464,115.824
-108.4999987,40.50000132,2099.1576,58.2168
-108.458332,40.50000132,1925.1168,-234.0864
-108.4166653,40.50000132,1835.2008,-160.02
-108.3749987,40.50000132,2191.2072,-103.9368
-108.333332,40.50000132,1844.9544,-171.9072
-108.2916653,40.50000132,1801.9776,-200.8632
-108.2499987,40.50000132,1830.0192,-217.0176
-108.208332,40.50000132,1887.0168,-220.98
-108.1666653,40.50000132,1894.0272,-256.032
-108.1249986,40.50000132,1869.948,-185.0136
-108.083332,40.50000132,1824.228,-140.208
-108.0416653,40.50000132,1812.9504,14.0208
-107.9999986,40.50000132,1869.0336,62.7888
-107.958332,40.50000132,1933.0416,-300.228
-107.9166653,40.50000132,1942.1856,56.9976
-107.8749986,40.50000132,1967.1792,150.2664
-107.833332,40.50000132,1961.0832,142.0368
-107.7916653,40.50000132,1958.0352,67.056
-107.7499986,40.50000132,1970.2272,84.1248
-107.7083319,40.50000132,2015.0328,106.0704
-107.6666653,40.50000132,1958.9496,128.016
-107.6249986,40.50000132,1939.1376,145.0848
-107.5833319,40.50000132,1897.9896,106.0704
-107.5416653,40.50000132,1890.9792,178.0032
-107.4999986,40.50000132,1901.952,214.884
-107.4583319,40.50000132,1952.244,125.8824
-107.4166653,40.50000132,1972.056,138.9888
-107.3749986,40.50000132,1954.0728,55.1688
-107.3333319,40.50000132,1978.152,56.9976
-107.2916652,40.50000132,1976.0184,37.1856
-107.2499986,40.50000132,1952.244,159.1056
-107.2083319,40.50000132,1958.0352,462.9912
-107.1666652,40.50000132,1975.104,836.0664
-107.1249986,40.50000132,2111.0448,1121.0544
-107.0833319,40.50000132,2157.0696,1222.248
-107.0416652,40.50000132,2093.0616,869.8992
-106.9999986,40.50000132,2100.072,694.0296
-106.9583319,40.50000132,2013.204,736.092
-106.9166652,40.50000132,2027.2248,583.9968
-106.8749985,40.50000132,2052.2184,568.1472
-106.8333319,40.50000132,2118.0552,567.8424
-106.7916652,40.50000132,2402.1288,579.12
-106.7499985,40.50000132,2734.056,580.0344
-106.7083319,40.50000132,3012.0336,491.9472
-106.6666652,40.50000132,3124.2,455.9808
-106.6249985,40.50000132,2822.1432,494.0808
-106.5833319,40.50000132,2666.0856,519.9888
-106.5416652,40.50000132,2690.1648,740.9688
-106.4999985,40.50000132,2562.1488,986.028
-106.4583318,40.50000132,2544.1656,806.8056
-106.4166652,40.50000132,2520.0864,719.9376
-106.3749985,40.50000132,2537.1552,505.968
-106.3333318,40.50000132,2555.1384,318.2112
-106.2916652,40.50000132,2602.992,214.2744
-106.2499985,40.50000132,2613.0504,274.0152
-106.2083318,40.50000132,2587.1424,335.8896
-106.1666652,40.50000132,2620.0608,498.0432
-106.1249985,40.50000132,2754.1728,644.0424
-106.0833318,40.50000132,3013.2528,940.9176
-106.0416651,40.50000132,2859.024,1107.0336
-105.9999985,40.50000132,2837.9928,815.9496
-105.9583318,40.50000132,2908.0968,505.0536
-105.9166651,40.50000132,3052.2672,341.0712
-105.8749985,40.50000132,3226.308,79.248
-105.8333318,40.50000132,3398.2152,229.2096
-105.7916651,40.50000132,3158.0328,-14.9352
-105.7499985,40.50000132,3164.1288,-277.0632
-105.7083318,40.50000132,3334.2072,-610.2096
-105.6666651,40.50000132,3503.0664,-1234.1352
-105.6249984,40.50000132,3651.1992,-1146.048
-105.5833318,40.50000132,3336.036,-1050.9504
-105.5416651,40.50000132,3042.2088,-1317.9552
-105.4999984,40.50000132,2896.2096,-1521.2568
-105.4583318,40.50000132,2682.24,-1730.3496
-105.4166651,40.50000132,2842.26,-1915.0584
-105.3749984,40.50000132,2572.2072,-1689.8112
-105.3333318,40.50000132,2342.9976,-1694.0784
-105.2916651,40.50000132,2143.9632,-1857.1464
-105.2499984,40.50000132,1779.1176,-2016.8616
-105.2083317,40.50000132,1712.976,-2185.1112
-105.1666651,40.50000132,1787.0424,-1862.0232
-105.1249984,40.50000132,1590.1416,-1587.0936
-105.0833317,40.50000132,1531.0104,-1446.276
-105.0416651,40.50000132,1495.9584,-1233.2208
-104.9999984,40.50000132,1483.1568,-1392.3264
-104.9583317,40.50000132,1468.2216,-1108.2528
-104.9166651,40.50000132,1470.0504,-911.9616
-104.8749984,40.50000132,1477.0608,-713.8416
-104.8333317,40.50000132,1486.2048,-329.184
-104.791665,40.50000132,1466.088,-222.8088
-104.7499984,40.50000132,1474.0128,-302.9712
-104.7083317,40.50000132,1455.1152,-148.1328
-104.666665,40.50000132,1449.9336,-96.9264
-104.6249984,40.50000132,1449.0192,-71.0184
-104.5833317,40.50000132,1449.9336,-48.1584
-104.541665,40.50000132,1463.9544,-30.1752
-104.4999984,40.50000132,1431.036,-3.048
-104.4583317,40.50000132,1430.1216,7.0104
-104.416665,40.50000132,1449.9336,-4.2672
-104.3749983,40.50000132,1490.1672,-17.0688
-104.3333317,40.50000132,1484.0712,-10.0584
-104.291665,40.50000132,1442.0088,14.9352
-104.2499983,40.50000132,1434.084,-11.8872
-104.2083317,40.50000132,1424.94,-21.0312
-104.166665,40.50000132,1434.9984,-39.9288
-104.1249983,40.50000132,1438.0464,-61.8744
-104.0833317,40.50000132,1467.0024,-28.956
-104.041665,40.50000132,1484.0712,-35.052
-103.9999983,40.50000132,1481.9376,-71.0184
-103.9583316,40.50000132,1449.0192,-135.0264
-103.916665,40.50000132,1463.9544,-146.9136
-103.8749983,40.50000132,1470.0504,-133.8072
-103.8333316,40.50000132,1438.0464,-144.1704
-103.791665,40.50000132,1427.988,-163.9824
-103.7499983,40.50000132,1410.0048,-202.9968
-103.7083316,40.50000132,1402.08,-210.0072
-103.666665,40.50000132,1402.08,-217.0176
-103.6249983,40.50000132,1395.0696,-200.8632
-103.5833316,40.50000132,1378.9152,-176.784
-103.5416649,40.50000132,1355.1408,-110.9472
-103.4999983,40.50000132,1337.1576,-71.0184
-103.4583316,40.50000132,1308.2016,-89.0016
-103.4166649,40.50000132,1289.9136,-81.0768
-103.3749983,40.50000132,1260.9576,-89.916
-103.3333316,40.50000132,1232.0016,-89.916
-103.2916649,40.50000132,1228.0392,-93.8784
-103.2499983,40.50000132,1249.9848,-106.0704
-103.2083316,40.50000132,1283.208,-116.1288
-103.1666649,40.50000132,1305.1536,-112.776
-103.1249982,40.50000132,1338.072,-99.9744
-103.0833316,40.50000132,1392.936,-90.2208
-103.0416649,40.50000132,1381.0488,-74.0664
-102.9999982,40.50000132,1356.9696,-67.9704
-102.9583316,40.50000132,1338.072,-44.8056
-102.9166649,40.50000132,1320.0888,-31.0896
-102.8749982,40.50000132,1308.2016,-38.1
-102.8333316,40.50000132,1296.0096,-74.0664
-102.7916649,40.50000132,1278.9408,-119.1768
-102.7499982,40.50000132,1266.1392,-141.1224
-102.7083315,40.50000132,1255.1664,-184.0992
-102.6666649,40.50000132,1246.9368,-257.8608
-102.6249982,40.50000132,1234.1352,-248.1072
-102.5833315,40.50000132,1221.9432,-229.8192
-102.5416649,40.50000132,1216.152,-216.1032
-102.4999982,40.50000132,1200.912,-223.1136
-102.4583315,40.50000132,1189.9392,-211.2264
-102.4166649,40.50000132,1175.9184,-210.0072
-102.3749982,40.50000132,1164.0312,-225.8568
-102.3333315,40.50000132,1164.0312,-227.076
-102.2916648,40.50000132,1153.9728,-220.98
-102.2499982,40.50000132,1135.0752,-217.0176
-102.2083315,40.50000132,1132.9416,-213.0552
-102.1666648,40.50000132,1127.1504,-215.7984
-102.1249982,40.50000132,1121.9688,-193.2432
-102.0833315,40.50000132,1096.9752,-197.8152
-102.0416648,40.50000132,1096.9752,-195.9864
-101.9999982,40.50000132,1086.0024,-183.7944
-101.9583315,40.50000132,1053.084,-168.8592
-101.9166648,40.50000132,1039.0632,-154.8384
-109.1249987,40.54166799,1650.1872,477.9264
-109.0833321,40.54166799,1734.0072,434.9496
-109.0416654,40.54166799,1892.1984,290.1696
-108.9999987,40.54166799,1978.152,320.04
-108.958332,40.54166799,1879.092,213.0552
-108.9166654,40.54166799,2075.9928,227.076
-108.8749987,40.54166799,2214.9816,127.1016
-108.833332,40.54166799,2232.9648,42.0624
-108.7916654,40.54166799,2227.1736,115.824
-108.7499987,40.54166799,2333.244,231.9528
-108.708332,40.54166799,2221.0776,238.9632
-108.6666654,40.54166799,2196.9984,142.0368
-108.6249987,40.54166799,2219.2488,-79.248
-108.583332,40.54166799,2050.9992,-172.212
-108.5416653,40.54166799,1918.1064,-46.9392
-108.4999987,40.54166799,1986.0768,-199.0344
-108.458332,40.54166799,1925.1168,-343.8144
-108.4166653,40.54166799,1793.1384,-315.7728
-108.3749987,40.54166799,1830.0192,-329.184
-108.333332,40.54166799,1879.092,-391.0584
-108.2916653,40.54166799,1889.1504,-310.896
-108.2499987,40.54166799,1876.044,-245.9736
-108.208332,40.54166799,1812.9504,-263.0424
-108.1666653,40.54166799,1805.94,-65.8368
-108.1249986,40.54166799,1832.1528,102.108
-108.083332,40.54166799,1876.9584,78.0288
-108.0416653,40.54166799,1871.1672,92.964
-107.9999986,40.54166799,1917.192,172.8216
-107.958332,40.54166799,1897.9896,116.1288
-107.9166653,40.54166799,1942.1856,78.9432
-107.8749986,40.54166799,1910.1816,74.9808
-107.833332,40.54166799,1951.0248,76.2
-107.7916653,40.54166799,1956.2064,199.0344
-107.7499986,40.54166799,1985.1624,329.184
-107.7083319,40.54166799,2020.2144,302.9712
-107.6666653,40.54166799,2064.1056,297.18
-107.6249986,40.54166799,2018.0808,186.8424
-107.5833319,40.54166799,1965.96,220.98
-107.5416653,40.54166799,1946.148,324.0024
-107.4999986,40.54166799,1958.0352,393.8016
-107.4583319,40.54166799,1964.1312,462.0768
-107.4166653,40.54166799,1952.244,166.116
-107.3749986,40.54166799,2011.9848,125.8824
-107.3333319,40.54166799,2135.124,79.8576
-107.2916652,40.54166799,2135.124,118.872
-107.2499986,40.54166799,2174.1384,277.0632
-107.2083319,40.54166799,2058.0096,455.0664
-107.1666652,40.54166799,2138.172,779.0688
-107.1249986,40.54166799,2221.992,1184.148
-107.0833319,40.54166799,2335.9872,1128.0648
-107.0416652,40.54166799,2372.2584,725.1192
-106.9999986,40.54166799,2117.1408,612.9528
-106.9583319,40.54166799,2082.0888,569.0616
-106.9166652,40.54166799,2065.02,462.0768
-106.8749985,40.54166799,2139.0864,390.144
-106.8333319,40.54166799,2341.1688,328.8792
-106.7916652,40.54166799,2473.1472,439.2168
-106.7499985,40.54166799,2745.0288,371.856
-106.7083319,40.54166799,3130.296,321.2592
-106.6666652,40.54166799,3086.1,215.1888
-106.6249985,40.54166799,2689.2504,203.9112
-106.5833319,40.54166799,2565.1968,477.9264
-106.5416652,40.54166799,2581.0464,608.9904
-106.4999985,40.54166799,2597.2008,674.2176
-106.4583318,40.54166799,2525.268,548.9448
-106.4166652,40.54166799,2503.0176,508.1016
-106.3749985,40.54166799,2497.2264,405.0792
-106.3333318,40.54166799,2510.028,462.0768
-106.2916652,40.54166799,2543.2512,26.8224
-106.2499985,40.54166799,2551.176,162.1536
-106.2083318,40.54166799,2576.1696,441.96
-106.1666652,40.54166799,2595.0672,548.0304
-106.1249985,40.54166799,2691.0792,982.0656
-106.0833318,40.54166799,2739.2376,939.0888
-106.0416651,40.54166799,2688.0312,566.928
-105.9999985,40.54166799,2849.2704,623.0112
-105.9583318,40.54166799,2878.2264,381
-105.9166651,40.54166799,3207.1056,543.1536
-105.8749985,40.54166799,3157.1184,361.7976
-105.8333318,40.54166799,3248.2536,78.0288
-105.7916651,40.54166799,3131.2104,-128.016
-105.7499985,40.54166799,3113.2272,-396.8496
-105.7083318,40.54166799,3563.112,-737.0064
-105.6666651,40.54166799,3536.2896,-631.2408
-105.6249984,40.54166799,3092.196,-815.9496
-105.5833318,40.54166799,3126.0288,-1112.2152
-105.5416651,40.54166799,2878.2264,-1302.1056
-105.4999984,40.54166799,3053.1816,-1673.9616
-105.4583318,40.54166799,2905.0488,-1652.016
-105.4166651,40.54166799,2629.2048,-1759.3056
-105.3749984,40.54166799,2448.1536,-1635.252
-105.3333318,40.54166799,2198.2176,-1602.0288
-105.2916651,40.54166799,1954.0728,-2057.0952
-105.2499984,40.54166799,2107.9968,-2030.2728
-105.2083317,40.54166799,1872.0816,-1598.9808
-105.1666651,40.54166799,1737.0552,-1641.0432
-105.1249984,40.54166799,1576.1208,-1397.2032
-105.0833317,40.54166799,1533.144,-1584.96
-105.0416651,40.54166799,1505.1024,-1427.988
-104.9999984,40.54166799,1488.948,-1158.24
-104.9583317,40.54166799,1495.9584,-961.9488
-104.9166651,40.54166799,1511.1984,-740.0544
-104.8749984,40.54166799,1506.0168,-505.0536
-104.8333317,40.54166799,1506.0168,-658.9776
-104.791665,40.54166799,1493.2152,-416.052
-104.7499984,40.54166799,1484.9856,-243.84
-104.7083317,40.54166799,1481.0232,-107.8992
-104.666665,40.54166799,1468.2216,-77.1144
-104.6249984,40.54166799,1477.0608,-48.1584
-104.5833317,40.54166799,1470.9648,-4.8768
-104.541665,40.54166799,1486.2048,-2.7432
-104.4999984,40.54166799,1458.1632,-5.1816
-104.4583317,40.54166799,1449.0192,-17.0688
-104.416665,40.54166799,1449.0192,-21.9456
-104.3749983,40.54166799,1456.0296,0
-104.3333317,40.54166799,1493.2152,-3.048
-104.291665,40.54166799,1468.2216,-24.0792
-104.2499983,40.54166799,1456.0296,-15.24
-104.2083317,40.54166799,1456.944,-42.0624
-104.166665,40.54166799,1484.0712,-66.7512
-104.1249983,40.54166799,1493.2152,-70.104
-104.0833317,40.54166799,1506.0168,-32.004
-104.041665,40.54166799,1488.948,-43.8912
-103.9999983,40.54166799,1484.0712,-64.9224
-103.9583316,40.54166799,1493.2152,-89.0016
-103.916665,40.54166799,1481.9376,-149.0472
-103.8749983,40.54166799,1456.944,-159.1056
-103.8333316,40.54166799,1452.9816,-161.8488
-103.791665,40.54166799,1434.9984,-178.0032
-103.7499983,40.54166799,1404.2136,-235.9152
-103.7083316,40.54166799,1416.1008,-269.1384
-103.666665,40.54166799,1426.1592,-291.084
-103.6249983,40.54166799,1405.128,-238.9632
-103.5833316,40.54166799,1384.0968,-195.072
-103.5416649,40.54166799,1367.028,-161.2392
-103.4999983,40.54166799,1344.168,-133.8072
-103.4583316,40.54166799,1309.116,-79.8576
-103.4166649,40.54166799,1294.1808,-93.8784
-103.3749983,40.54166799,1278.9408,-96.012
-103.3333316,40.54166799,1248.156,-87.1728
-103.2916649,40.54166799,1224.0768,-116.1288
-103.2499983,40.54166799,1214.9328,-138.0744
-103.2083316,40.54166799,1249.9848,-128.016
-103.1666649,40.54166799,1288.9992,-117.0432
-103.1249982,40.54166799,1331.976,-107.8992
-103.0833316,40.54166799,1348.1304,-96.012
-103.0416649,40.54166799,1377.0864,-71.0184
-102.9999982,40.54166799,1359.1032,-70.104
-102.9583316,40.54166799,1338.9864,-64.008
-102.9166649,40.54166799,1317.0408,-45.1104
-102.8749982,40.54166799,1299.972,-34.1376
-102.8333316,40.54166799,1288.0848,-39.9288
-102.7916649,40.54166799,1277.112,-89.0016
-102.7499982,40.54166799,1267.0536,-135.9408
-102.7083315,40.54166799,1259.1288,-189.8904
-102.6666649,40.54166799,1248.156,-216.1032
-102.6249982,40.54166799,1238.0976,-252.0696
-102.5833315,40.54166799,1224.0768,-244.1448
-102.5416649,40.54166799,1214.9328,-238.9632
-102.4999982,40.54166799,1203.0456,-230.124
-102.4583315,40.54166799,1189.9392,-220.0656
-102.4166649,40.54166799,1175.004,-219.1512
-102.3749982,40.54166799,1160.9832,-210.9216
-102.3333315,40.54166799,1153.0584,-209.0928
-102.2916648,40.54166799,1142.0856,-213.9696
-102.2499982,40.54166799,1132.0272,-213.0552
-102.2083315,40.54166799,1125.0168,-213.0552
-102.1666648,40.54166799,1114.9584,-206.0448
-102.1249982,40.54166799,1100.0232,-193.8528
-102.0833315,40.54166799,1086.9168,-198.12
-102.0416648,40.54166799,1079.9064,-188.976
-101.9999982,40.54166799,1068.9336,-177.0888
-101.9583315,40.54166799,1066.1904,-189.8904
-101.9166648,40.54166799,1057.9608,-196.9008
-109.1249987,40.58333466,1869.0336,-14.9352
-109.0833321,40.58333466,2057.0952,184.0992
-109.0416654,40.58333466,2128.1136,213.0552
-108.9999987,40.58333466,2277.1608,269.1384
-108.958332,40.58333466,1933.956,140.208
-108.9166654,40.58333466,2332.0248,-46.0248
-108.8749987,40.58333466,2483.2056,-302.0568
-108.833332,40.58333466,2384.1456,-297.18
-108.7916654,40.58333466,2285.0856,-170.0784
-108.7499987,40.58333466,2203.0944,-140.208
-108.708332,40.58333466,2032.1016,-24.0792
-108.6666654,40.58333466,2027.2248,-118.872
-108.6249987,40.58333466,2006.1936,-107.8992
-108.583332,40.58333466,2013.204,-373.0752
-108.5416653,40.58333466,1935.1752,-43.8912
-108.4999987,40.58333466,1901.952,-393.8016
-108.458332,40.58333466,1879.092,-593.1408
-108.4166653,40.58333466,1833.9816,-431.9016
-108.3749987,40.58333466,1780.032,-238.0488
-108.333332,40.58333466,1776.984,-149.9616
-108.2916653,40.58333466,1844.9544,-31.0896
-108.2499987,40.58333466,1938.2232,-7.0104
-108.208332,40.58333466,2020.2144,40.8432
-108.1666653,40.58333466,1904.0856,47.8536
-108.1249986,40.58333466,1890.0648,119.7864
-108.083332,40.58333466,1938.2232,150.2664
-108.0416653,40.58333466,1890.0648,227.9904
-107.9999986,40.58333466,1952.244,185.0136
-107.958332,40.58333466,2047.0368,180.1368
-107.9166653,40.58333466,2053.1328,172.212
-107.8749986,40.58333466,2001.012,121.0056
-107.833332,40.58333466,2020.2144,96.012
-107.7916653,40.58333466,2047.0368,-48.1584
-107.7499986,40.58333466,2061.0576,127.1016
-107.7083319,40.58333466,2054.9616,174.0408
-107.6666653,40.58333466,2052.2184,182.88
-107.6249986,40.58333466,2107.0824,263.9568
-107.5833319,40.58333466,2018.9952,328.8792
-107.5416653,40.58333466,1960.1688,546.2016
-107.4999986,40.58333466,1949.196,323.088
-107.4583319,40.58333466,1965.96,234.0864
-107.4166653,40.58333466,2034.2352,143.8656
-107.3749986,40.58333466,1972.056,135.0264
-107.3333319,40.58333466,2031.1872,101.1936
-107.2916652,40.58333466,2064.1056,184.0992
-107.2499986,40.58333466,2121.1032,594.9696
-107.2083319,40.58333466,2154.0216,790.956
-107.1666652,40.58333466,2281.1232,1093.0128
-107.1249986,40.58333466,2593.2384,1256.0808
-107.0833319,40.58333466,2376.2208,1005.84
-107.0416652,40.58333466,2235.0984,756.2088
-106.9999986,40.58333466,2164.08,560.832
-106.9583319,40.58333466,2182.0632,569.0616
-106.9166652,40.58333466,2162.2512,468.7824
-106.8749985,40.58333466,2239.0608,420.9288
-106.8333319,40.58333466,2647.188,363.9312
-106.7916652,40.58333466,2898.0384,334.9752
-106.7499985,40.58333466,3112.008,221.8944
-106.7083319,40.58333466,3216.2496,-62.1792
-106.6666652,40.58333466,2955.036,217.932
-106.6249985,40.58333466,2722.1688,373.0752
-106.5833319,40.58333466,2595.0672,444.0936
-106.5416652,40.58333466,2541.1176,452.0184
-106.4999985,40.58333466,2499.9696,470.916
-106.4583318,40.58333466,2485.0344,466.0392
-106.4166652,40.58333466,2485.0344,136.8552
-106.3749985,40.58333466,2488.9968,151.1808
-106.3333318,40.58333466,2503.0176,379.1712
-106.2916652,40.58333466,2531.0592,-126.1872
-106.2499985,40.58333466,2594.1528,-29.8704
-106.2083318,40.58333466,2608.1736,281.0256
-106.1666652,40.58333466,2608.1736,781.2024
-106.1249985,40.58333466,2634.0816,842.1624
-106.0833318,40.58333466,2633.1672,538.2768
-106.0416651,40.58333466,2705.1,433.1208
-105.9999985,40.58333466,2784.0432,231.0384
-105.9583318,40.58333466,3049.2192,124.0536
-105.9166651,40.58333466,3491.1792,199.0344
-105.8749985,40.58333466,3090.0624,49.0728
-105.8333318,40.58333466,2925.1656,-235.9152
-105.7916651,40.58333466,3003.1944,-351.1296
-105.7499985,40.58333466,3376.2696,-457.2
-105.7083318,40.58333466,3383.28,-399.8976
-105.6666651,40.58333466,3038.2464,-650.1384
-105.6249984,40.58333466,2918.1552,-712.9272
-105.5833318,40.58333466,2716.0728,-1135.9896
-105.5416651,40.58333466,2613.0504,-1495.044
-105.4999984,40.58333466,2702.052,-1967.1792
-105.4583318,40.58333466,2580.132,-1583.1312
-105.4166651,40.58333466,2358.2376,-1415.1864
-105.3749984,40.58333466,2257.044,-1482.2424
-105.3333318,40.58333466,2150.9736,-1821.18
-105.2916651,40.58333466,2234.184,-1853.184
-105.2499984,40.58333466,1983.0288,-1486.2048
-105.2083317,40.58333466,1992.1728,-1392.0216
-105.1666651,40.58333466,1648.0536,-1211.8848
-105.1249984,40.58333466,1554.1752,-1114.044
-105.0833317,40.58333466,1524,-1217.0664
-105.0416651,40.58333466,1506.9312,-1084.1736
-104.9999984,40.58333466,1509.9792,-851.3064
-104.9583317,40.58333466,1520.952,-777.8496
-104.9166651,40.58333466,1555.0896,-682.752
-104.8749984,40.58333466,1530.096,-761.0856
-104.8333317,40.58333466,1552.0416,-508.1016
-104.791665,40.58333466,1526.1336,-530.9616
-104.7499984,40.58333466,1504.188,-178.0032
-104.7083317,40.58333466,1499.0064,-56.9976
-104.666665,40.58333466,1484.9856,-24.9936
